search_key;kik_filename;kik_path;court_filename;court_path;normalized_position;match_status
2012UHIII1360;2012.03.19_KIK_2012-UH.III-1360.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.03.19_KIK_2012-UH.III-1360.pdf;2019.07.03_IDARE_2019_MK-197.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-197.pdf;660;EXACT_FILENAME_KEY_MATCH
2012UYIII2287;2012.05.28_KIK_2012-UY.III-2287.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.05.28_KIK_2012-UY.III-2287.pdf;2019.07.03_IDARE_2019_MK-198.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-198.pdf;624;EXACT_FILENAME_KEY_MATCH
2018UYII1025;2018.05.23_KIK_2018-UY.II-1025.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.05.23_KIK_2018-UY.II-1025.pdf;2019.07.03_IDARE_2019_MK-199.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-199.pdf;678;EXACT_FILENAME_KEY_MATCH
2018UYII1026;2018.05.23_KIK_2018-UY.II-1026.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.05.23_KIK_2018-UY.II-1026.pdf;2019.07.03_IDARE_2019_MK-199.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-199.pdf;2044;EXACT_FILENAME_KEY_MATCH
2018UHII1078;2018.05.31_KIK_2018-UH.II-1078.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.05.31_KIK_2018-UH.II-1078.pdf;2019.07.03_IDARE_2019_MK-200.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-200.pdf;686;EXACT_FILENAME_KEY_MATCH
2019UHII268;2019.02.20_KIK_2019-UH.II-268.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.02.20_KIK_2019-UH.II-268.pdf;2019.07.03_IDARE_2019_MK-201.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-201.pdf;590;EXACT_FILENAME_KEY_MATCH
2012UHII451;2012.01.19_KIK_2012-UH.II-451.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.01.19_KIK_2012-UH.II-451.pdf;2019.07.03_IDARE_2019_MK-202.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.03_IDARE_2019_MK-202.pdf;750;EXACT_FILENAME_KEY_MATCH
2019UYII388;2019.03.20_KIK_2019-UY.II-388.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.20_KIK_2019-UY.II-388.pdf;2019.07.10_IDARE_2019_MK-203.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.10_IDARE_2019_MK-203.pdf;598;EXACT_FILENAME_KEY_MATCH
2019UYII389;2019.03.20_KIK_2019-UY.II-389.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.20_KIK_2019-UY.II-389.pdf;2019.07.10_IDARE_2019_MK-204.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.10_IDARE_2019_MK-204.pdf;583;EXACT_FILENAME_KEY_MATCH
2019UHII473;2019.04.10_KIK_2019-UH.II-473.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.10_KIK_2019-UH.II-473.pdf;2019.07.10_IDARE_2019_MK-205.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.10_IDARE_2019_MK-205.pdf;904;EXACT_FILENAME_KEY_MATCH
2019UHII420;2019.03.27_KIK_2019-UH.II-420.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.27_KIK_2019-UH.II-420.pdf;2019.07.10_IDARE_2019_MK-206.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.10_IDARE_2019_MK-206.pdf;699;EXACT_FILENAME_KEY_MATCH
2019UMII316;2019.02.27_KIK_2019-UM.II-316.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.02.27_KIK_2019-UM.II-316.pdf;2019.07.10_IDARE_2019_MK-207.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.10_IDARE_2019_MK-207.pdf;592;EXACT_FILENAME_KEY_MATCH
2018UHI497;2018.02.27_KIK_2018-UH.I-497.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.02.27_KIK_2018-UH.I-497.pdf;2019.07.18_IDARE_2019_MK-209.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-209.pdf;796;EXACT_FILENAME_KEY_MATCH
2012UHI2711;2012.06.27_KIK_2012-UH.I-2711.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.06.27_KIK_2012-UH.I-2711.pdf;2019.07.18_IDARE_2019_MK-210.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-210.pdf;542;EXACT_FILENAME_KEY_MATCH
2018UYI1312;2018.07.11_KIK_2018-UY.I-1312.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.07.11_KIK_2018-UY.I-1312.pdf;2019.07.18_IDARE_2019_MK-211.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-211.pdf;638;EXACT_FILENAME_KEY_MATCH
2018UYI76;2018.01.04_KIK_2018-UY.I-76.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.01.04_KIK_2018-UY.I-76.pdf;2019.07.18_IDARE_2019_MK-212.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-212.pdf;592;EXACT_FILENAME_KEY_MATCH
2018UYI760;2018.04.10_KIK_2018-UY.I-760.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.04.10_KIK_2018-UY.I-760.pdf;2019.07.18_IDARE_2019_MK-212.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-212.pdf;592;EXACT_FILENAME_KEY_MATCH
2019UHI4;2019.01.03_KIK_2019-UH.I-4.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.03_KIK_2019-UH.I-4.pdf;2019.07.18_IDARE_2019_MK-213.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-213.pdf;653;EXACT_FILENAME_KEY_MATCH
2019UHI44;2019.01.09_KIK_2019-UH.I-44.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.09_KIK_2019-UH.I-44.pdf;2019.07.18_IDARE_2019_MK-213.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-213.pdf;653;EXACT_FILENAME_KEY_MATCH
2019UHI448;2019.04.04_KIK_2019-UH.I-448.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.04_KIK_2019-UH.I-448.pdf;2019.07.18_IDARE_2019_MK-213.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-213.pdf;653;EXACT_FILENAME_KEY_MATCH
2019UHI4;2019.01.03_KIK_2019-UH.I-4.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.03_KIK_2019-UH.I-4.pdf;2019.07.18_IDARE_2019_MK-215.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-215.pdf;629;EXACT_FILENAME_KEY_MATCH
2019UHI44;2019.01.09_KIK_2019-UH.I-44.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.09_KIK_2019-UH.I-44.pdf;2019.07.18_IDARE_2019_MK-215.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-215.pdf;629;EXACT_FILENAME_KEY_MATCH
2019UHI442;2019.04.04_KIK_2019-UH.I-442.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.04_KIK_2019-UH.I-442.pdf;2019.07.18_IDARE_2019_MK-215.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-215.pdf;629;EXACT_FILENAME_KEY_MATCH
2019UYI406;2019.03.20_KIK_2019-UY.I-406.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.20_KIK_2019-UY.I-406.pdf;2019.07.18_IDARE_2019_MK-216.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-216.pdf;606;EXACT_FILENAME_KEY_MATCH
2018UYII140;2018.01.11_KIK_2018-UY.II-140.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.01.11_KIK_2018-UY.II-140.pdf;2019.07.18_IDARE_2019_MK-217.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-217.pdf;734;EXACT_FILENAME_KEY_MATCH
2018UYII1405;2018.07.24_KIK_2018-UY.II-1405.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.07.24_KIK_2018-UY.II-1405.pdf;2019.07.18_IDARE_2019_MK-217.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-217.pdf;734;EXACT_FILENAME_KEY_MATCH
2019UYII377;2019.03.13_KIK_2019-UY.II-377.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.13_KIK_2019-UY.II-377.pdf;2019.07.18_IDARE_2019_MK-217.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-217.pdf;1563;EXACT_FILENAME_KEY_MATCH
2019UYII337;2019.03.06_KIK_2019-UY.II-337.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.06_KIK_2019-UY.II-337.pdf;2019.07.18_IDARE_2019_MK-218.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-218.pdf;761;EXACT_FILENAME_KEY_MATCH
2019UYII501;2019.04.18_KIK_2019-UY.II-501.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.18_KIK_2019-UY.II-501.pdf;2019.07.18_IDARE_2019_MK-219.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.18_IDARE_2019_MK-219.pdf;738;EXACT_FILENAME_KEY_MATCH
2019UHII472;2019.04.10_KIK_2019-UH.II-472.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.10_KIK_2019-UH.II-472.pdf;2019.07.24_IDARE_2019_MK-220.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-220.pdf;750;EXACT_FILENAME_KEY_MATCH
2018UYII804;2018.04.17_KIK_2018-UY.II-804.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.04.17_KIK_2018-UY.II-804.pdf;2019.07.24_IDARE_2019_MK-221.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-221.pdf;712;EXACT_FILENAME_KEY_MATCH
2018UYII1354;2018.07.18_KIK_2018-UY.II-1354.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.07.18_KIK_2018-UY.II-1354.pdf;2019.07.24_IDARE_2019_MK-222.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-222.pdf;746;EXACT_FILENAME_KEY_MATCH
2019UYII414;2019.03.27_KIK_2019-UY.II-414.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.03.27_KIK_2019-UY.II-414.pdf;2019.07.24_IDARE_2019_MK-223.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-223.pdf;652;EXACT_FILENAME_KEY_MATCH
2019UHII248;2019.02.14_KIK_2019-UH.II-248.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.02.14_KIK_2019-UH.II-248.pdf;2019.07.24_IDARE_2019_MK-224.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-224.pdf;704;EXACT_FILENAME_KEY_MATCH
2019UHII535;2019.04.26_KIK_2019-UH.II-535.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.26_KIK_2019-UH.II-535.pdf;2019.07.24_IDARE_2019_MK-225.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-225.pdf;732;EXACT_FILENAME_KEY_MATCH
2019UYI150;2019.01.30_KIK_2019-UY.I-150.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.30_KIK_2019-UY.I-150.pdf;2019.07.24_IDARE_2019_MK-226.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-226.pdf;604;EXACT_FILENAME_KEY_MATCH
2018UYI1520;2018.08.14_KIK_2018-UY.I-1520.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.08.14_KIK_2018-UY.I-1520.pdf;2019.07.24_IDARE_2019_MK-227.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-227.pdf;623;EXACT_FILENAME_KEY_MATCH
2018UYI76;2018.01.04_KIK_2018-UY.I-76.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.01.04_KIK_2018-UY.I-76.pdf;2019.07.24_IDARE_2019_MK-227.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-227.pdf;1308;EXACT_FILENAME_KEY_MATCH
2018UYI760;2018.04.10_KIK_2018-UY.I-760.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2018.04.10_KIK_2018-UY.I-760.pdf;2019.07.24_IDARE_2019_MK-227.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-227.pdf;1308;EXACT_FILENAME_KEY_MATCH
2012UHI5087;2012.12.31_KIK_2012-UH.I-5087.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.12.31_KIK_2012-UH.I-5087.pdf;2019.07.24_IDARE_2019_MK-228.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-228.pdf;634;EXACT_FILENAME_KEY_MATCH
2019UYI276;2019.02.20_KIK_2019-UY.I-276.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.02.20_KIK_2019-UY.I-276.pdf;2019.07.24_IDARE_2019_MK-229.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-229.pdf;856;EXACT_FILENAME_KEY_MATCH
2013UHIII1142;2013.02.25_KIK_2013-UH.III-1142.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2013.02.25_KIK_2013-UH.III-1142.pdf;2019.07.24_IDARE_2019_MK-230.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-230.pdf;636;EXACT_FILENAME_KEY_MATCH
2019UHI4;2019.01.03_KIK_2019-UH.I-4.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.03_KIK_2019-UH.I-4.pdf;2019.07.24_IDARE_2019_MK-231.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-231.pdf;790;EXACT_FILENAME_KEY_MATCH
2019UHI44;2019.01.09_KIK_2019-UH.I-44.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.09_KIK_2019-UH.I-44.pdf;2019.07.24_IDARE_2019_MK-231.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-231.pdf;790;EXACT_FILENAME_KEY_MATCH
2019UHI440;2019.04.04_KIK_2019-UH.I-440.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.04.04_KIK_2019-UH.I-440.pdf;2019.07.24_IDARE_2019_MK-231.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-231.pdf;790;EXACT_FILENAME_KEY_MATCH
2012UYI4423;2012.11.21_KIK_2012-UY.I-4423.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.11.21_KIK_2012-UY.I-4423.pdf;2019.07.24_IDARE_2019_MK-232.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.07.24_IDARE_2019_MK-232.pdf;621;EXACT_FILENAME_KEY_MATCH
2019UHIV2;2019.01.03_KIK_2019-UH.IV-2.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.03_KIK_2019-UH.IV-2.pdf;2019.08.01_IDARE_2019_MK-233.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.08.01_IDARE_2019_MK-233.pdf;612;EXACT_FILENAME_KEY_MATCH
2019UHIV225;2019.02.14_KIK_2019-UH.IV-225.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.02.14_KIK_2019-UH.IV-225.pdf;2019.08.01_IDARE_2019_MK-233.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.08.01_IDARE_2019_MK-233.pdf;612;EXACT_FILENAME_KEY_MATCH
2012UHI277;2012.01.09_KIK_2012-UH.I-277.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.01.09_KIK_2012-UH.I-277.pdf;2019.08.01_IDARE_2019_MK-235.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.08.01_IDARE_2019_MK-235.pdf;700;EXACT_FILENAME_KEY_MATCH
2012UHI2778;2012.07.04_KIK_2012-UH.I-2778.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2012.07.04_KIK_2012-UH.I-2778.pdf;2019.08.01_IDARE_2019_MK-235.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.08.01_IDARE_2019_MK-235.pdf;700;EXACT_FILENAME_KEY_MATCH
2019UHI5;2019.01.03_KIK_2019-UH.I-5.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2019.01.03_KIK_2019-UH.I-5.pdf;2019.08.01_IDARE_2019_MK-236.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2019.08.01_IDARE_2019_MK-236.pdf;796;EXACT_FILENAME_KEY_MATCH
